epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.886,0.73085,3.31406,1.05927,0.00717,0.58684,0.33308,0.29777,0.28577,3.18993,0.81154,0.00011432,0.00011432,0.00011432
2,54.5863,0.36723,1.64575,0.87353,0.01493,0.65826,0.65427,0.63941,0.25719,2.42602,0.78721,0.000240525,0.000240525,0.000240525
